Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[age],Unit[time unit],Term Source REF,Term Accession Number,Characteristics[sex],Characteristics[disease],Characteristics[organism part],Characteristics[individual],Characteristics[developmental stage],Characteristics[assay name],Characteristics[protocol],Material Type,Protocol REF,Performer,Protocol REF.1,Performer.1,Protocol REF.2,Performer.2,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[ORIENTATION],Comment[cdna read],Comment[cdna read offset],Comment[cdna read size],Comment[cell barcode offset],Comment[cell barcode read],Comment[cell barcode size],Comment[end bias],Comment[input molecule],Comment[library construction],Comment[primer],Comment[sample barcode offset],Comment[sample barcode read],Comment[sample barcode size],Comment[single cell isolation],Comment[spike in],Comment[umi barcode offset],Comment[umi barcode read],Comment[umi barcode size],Protocol REF.3,Performer.3,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[READ_TYPE],Comment[READ_INDEX],Protocol REF.4,Protocol REF.5,Derived Array Data File,Protocol REF.6,Protocol REF.7,Derived Array Data File.1,Protocol REF.8,Protocol REF.9,Derived Array Data File.2,Protocol REF.10,Protocol REF.11,Derived Array Data File.3,Factor Value[age],Unit[time unit].1,Term Source REF.1,Term Accession Number.1,Factor Value[organism part]
HCA_BN_F12922482_and_HCA_BN_F12918720_GEX,ERS20915907,SAMEA115955993,Homo sapiens,5.7,week,EFO,UO_0000034,unknown,normal,knee,2393,embryo stage,HCA_BN_F12922482_and_HCA_BN_F12918720,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922482_and_HCA_BN_F12918720_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12922482_and_HCA_BN_F12918720_GEX,sequencing assay,ERX12965289,HCA_BN_F12922482_S1_L001_R2_001.fastq.gz,HCA_BN_F12922482_S1_L001_R2_001.fastq.gz,ERR13594350,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594350/HCA_BN_F12922482_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_meta.tar.gz,5.7,week,EFO,UO_0000034,knee
HCA_BN_F12922483_and_HCA_BN_F12918721_GEX,ERS20915908,SAMEA115955994,Homo sapiens,5.7,week,EFO,UO_0000034,unknown,normal,shoulder,2393,embryo stage,HCA_BN_F12922483_and_HCA_BN_F12918721,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922483_and_HCA_BN_F12918721_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12922483_and_HCA_BN_F12918721_GEX,sequencing assay,ERX12965290,HCA_BN_F12922483_S1_L001_I1_001.fastq.gz,HCA_BN_F12922483_S1_L001_I1_001.fastq.gz,ERR13594353,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594353/HCA_BN_F12922483_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_meta.tar.gz,5.7,week,EFO,UO_0000034,shoulder
HCA_BN_F12922483_and_HCA_BN_F12918721_GEX,ERS20915908,SAMEA115955994,Homo sapiens,5.7,week,EFO,UO_0000034,unknown,normal,shoulder,2393,embryo stage,HCA_BN_F12922483_and_HCA_BN_F12918721,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922483_and_HCA_BN_F12918721_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12922483_and_HCA_BN_F12918721_GEX,sequencing assay,ERX12965290,HCA_BN_F12922483_S1_L001_R1_001.fastq.gz,HCA_BN_F12922483_S1_L001_R1_001.fastq.gz,ERR13594353,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594353/HCA_BN_F12922483_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_meta.tar.gz,5.7,week,EFO,UO_0000034,shoulder
HCA_BN_F12922483_and_HCA_BN_F12918721_GEX,ERS20915908,SAMEA115955994,Homo sapiens,5.7,week,EFO,UO_0000034,unknown,normal,shoulder,2393,embryo stage,HCA_BN_F12922483_and_HCA_BN_F12918721,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922483_and_HCA_BN_F12918721_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12922483_and_HCA_BN_F12918721_GEX,sequencing assay,ERX12965290,HCA_BN_F12922483_S1_L001_R2_001.fastq.gz,HCA_BN_F12922483_S1_L001_R2_001.fastq.gz,ERR13594353,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594353/HCA_BN_F12922483_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_meta.tar.gz,5.7,week,EFO,UO_0000034,shoulder
HCA_BN_F12922484_and_HCA_BN_F12918722_GEX,ERS20915909,SAMEA115955995,Homo sapiens,7.3,week,EFO,UO_0000034,unknown,normal,knee joint,2392,embryo stage,HCA_BN_F12922484_and_HCA_BN_F12918722,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922484_and_HCA_BN_F12918722_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12922484_and_HCA_BN_F12918722_GEX,sequencing assay,ERX12965291,HCA_BN_F12922484_S1_L001_I1_001.fastq.gz,HCA_BN_F12922484_S1_L001_I1_001.fastq.gz,ERR13594364,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594364/HCA_BN_F12922484_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922484_and_HCA_BN_F12918722_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922484_and_HCA_BN_F12918722_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922484_and_HCA_BN_F12918722_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922484_and_HCA_BN_F12918722_meta.tar.gz,7.3,week,EFO,UO_0000034,knee joint
HCA_BN_F12922484_and_HCA_BN_F12918722_GEX,ERS20915909,SAMEA115955995,Homo sapiens,7.3,week,EFO,UO_0000034,unknown,normal,knee joint,2392,embryo stage,HCA_BN_F12922484_and_HCA_BN_F12918722,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922484_and_HCA_BN_F12918722_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12922484_and_HCA_BN_F12918722_GEX,sequencing assay,ERX12965291,HCA_BN_F12922484_S1_L001_R1_001.fastq.gz,HCA_BN_F12922484_S1_L001_R1_001.fastq.gz,ERR13594364,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594364/HCA_BN_F12922484_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922484_and_HCA_BN_F12918722_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922484_and_HCA_BN_F12918722_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922484_and_HCA_BN_F12918722_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922484_and_HCA_BN_F12918722_meta.tar.gz,7.3,week,EFO,UO_0000034,knee joint
HCA_BN_F12922484_and_HCA_BN_F12918722_GEX,ERS20915909,SAMEA115955995,Homo sapiens,7.3,week,EFO,UO_0000034,unknown,normal,knee joint,2392,embryo stage,HCA_BN_F12922484_and_HCA_BN_F12918722,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922484_and_HCA_BN_F12918722_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12922484_and_HCA_BN_F12918722_GEX,sequencing assay,ERX12965291,HCA_BN_F12922484_S1_L001_R2_001.fastq.gz,HCA_BN_F12922484_S1_L001_R2_001.fastq.gz,ERR13594364,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594364/HCA_BN_F12922484_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922484_and_HCA_BN_F12918722_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922484_and_HCA_BN_F12918722_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922484_and_HCA_BN_F12918722_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922484_and_HCA_BN_F12918722_meta.tar.gz,7.3,week,EFO,UO_0000034,knee joint
HCA_BN_F12922485_and_HCA_BN_F12918723_GEX,ERS20915910,SAMEA115955996,Homo sapiens,7.3/8.6,week,EFO,UO_0000034,unknown,normal,mixture of hip at 7.3 pcw and knee at 8.6 pcw,multiplexed,embryo stage,HCA_BN_F12922485_and_HCA_BN_F12918723,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922485_and_HCA_BN_F12918723_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12922485_and_HCA_BN_F12918723_GEX,sequencing assay,ERX12965292,HCA_BN_F12922485_S1_L001_I1_001.fastq.gz,HCA_BN_F12922485_S1_L001_I1_001.fastq.gz,ERR13594392,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594392/HCA_BN_F12922485_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922485_and_HCA_BN_F12918723_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922485_and_HCA_BN_F12918723_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922485_and_HCA_BN_F12918723_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922485_and_HCA_BN_F12918723_meta.tar.gz,7.3/8.6,week,EFO,UO_0000034,mixture of hip at 7.3 pcw and knee at 8.6 pcw
HCA_BN_F12922485_and_HCA_BN_F12918723_GEX,ERS20915910,SAMEA115955996,Homo sapiens,7.3/8.6,week,EFO,UO_0000034,unknown,normal,mixture of hip at 7.3 pcw and knee at 8.6 pcw,multiplexed,embryo stage,HCA_BN_F12922485_and_HCA_BN_F12918723,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922485_and_HCA_BN_F12918723_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12922485_and_HCA_BN_F12918723_GEX,sequencing assay,ERX12965292,HCA_BN_F12922485_S1_L001_R1_001.fastq.gz,HCA_BN_F12922485_S1_L001_R1_001.fastq.gz,ERR13594392,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594392/HCA_BN_F12922485_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922485_and_HCA_BN_F12918723_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922485_and_HCA_BN_F12918723_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922485_and_HCA_BN_F12918723_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922485_and_HCA_BN_F12918723_meta.tar.gz,7.3/8.6,week,EFO,UO_0000034,mixture of hip at 7.3 pcw and knee at 8.6 pcw
HCA_BN_F12922485_and_HCA_BN_F12918723_GEX,ERS20915910,SAMEA115955996,Homo sapiens,7.3/8.6,week,EFO,UO_0000034,unknown,normal,mixture of hip at 7.3 pcw and knee at 8.6 pcw,multiplexed,embryo stage,HCA_BN_F12922485_and_HCA_BN_F12918723,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922485_and_HCA_BN_F12918723_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12922485_and_HCA_BN_F12918723_GEX,sequencing assay,ERX12965292,HCA_BN_F12922485_S1_L001_R2_001.fastq.gz,HCA_BN_F12922485_S1_L001_R2_001.fastq.gz,ERR13594392,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594392/HCA_BN_F12922485_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922485_and_HCA_BN_F12918723_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922485_and_HCA_BN_F12918723_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922485_and_HCA_BN_F12918723_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922485_and_HCA_BN_F12918723_meta.tar.gz,7.3/8.6,week,EFO,UO_0000034,mixture of hip at 7.3 pcw and knee at 8.6 pcw
HCA_BN_F12922486_and_HCA_BN_F12918724_GEX,ERS20915911,SAMEA115955997,Homo sapiens,8.6,week,EFO,UO_0000034,unknown,normal,hip,2394,embryo stage,HCA_BN_F12922486_and_HCA_BN_F12918724,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922486_and_HCA_BN_F12918724_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12922486_and_HCA_BN_F12918724_GEX,sequencing assay,ERX12965293,HCA_BN_F12922486_S1_L001_I1_001.fastq.gz,HCA_BN_F12922486_S1_L001_I1_001.fastq.gz,ERR13594381,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594381/HCA_BN_F12922486_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922486_and_HCA_BN_F12918724_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922486_and_HCA_BN_F12918724_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922486_and_HCA_BN_F12918724_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922486_and_HCA_BN_F12918724_meta.tar.gz,8.6,week,EFO,UO_0000034,hip
HCA_BN_F12922486_and_HCA_BN_F12918724_GEX,ERS20915911,SAMEA115955997,Homo sapiens,8.6,week,EFO,UO_0000034,unknown,normal,hip,2394,embryo stage,HCA_BN_F12922486_and_HCA_BN_F12918724,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922486_and_HCA_BN_F12918724_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12922486_and_HCA_BN_F12918724_GEX,sequencing assay,ERX12965293,HCA_BN_F12922486_S1_L001_R1_001.fastq.gz,HCA_BN_F12922486_S1_L001_R1_001.fastq.gz,ERR13594381,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594381/HCA_BN_F12922486_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922486_and_HCA_BN_F12918724_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922486_and_HCA_BN_F12918724_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922486_and_HCA_BN_F12918724_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922486_and_HCA_BN_F12918724_meta.tar.gz,8.6,week,EFO,UO_0000034,hip
HCA_BN_F12922486_and_HCA_BN_F12918724_GEX,ERS20915911,SAMEA115955997,Homo sapiens,8.6,week,EFO,UO_0000034,unknown,normal,hip,2394,embryo stage,HCA_BN_F12922486_and_HCA_BN_F12918724,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922486_and_HCA_BN_F12918724_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12922486_and_HCA_BN_F12918724_GEX,sequencing assay,ERX12965293,HCA_BN_F12922486_S1_L001_R2_001.fastq.gz,HCA_BN_F12922486_S1_L001_R2_001.fastq.gz,ERR13594381,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594381/HCA_BN_F12922486_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922486_and_HCA_BN_F12918724_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922486_and_HCA_BN_F12918724_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922486_and_HCA_BN_F12918724_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922486_and_HCA_BN_F12918724_meta.tar.gz,8.6,week,EFO,UO_0000034,hip
HCA_BN_F12922487_and_HCA_BN_F12918725_GEX,ERS20915912,SAMEA115955998,Homo sapiens,7.3/8.6,week,EFO,UO_0000034,unknown,normal,shoulder,multiplexed,embryo stage,HCA_BN_F12922487_and_HCA_BN_F12918725,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922487_and_HCA_BN_F12918725_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12922487_and_HCA_BN_F12918725_GEX,sequencing assay,ERX12965294,HCA_BN_F12922487_S1_L001_I1_001.fastq.gz,HCA_BN_F12922487_S1_L001_I1_001.fastq.gz,ERR13594414,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594414/HCA_BN_F12922487_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922487_and_HCA_BN_F12918725_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922487_and_HCA_BN_F12918725_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922487_and_HCA_BN_F12918725_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922487_and_HCA_BN_F12918725_meta.tar.gz,7.3/8.6,week,EFO,UO_0000034,shoulder
HCA_BN_F12922487_and_HCA_BN_F12918725_GEX,ERS20915912,SAMEA115955998,Homo sapiens,7.3/8.6,week,EFO,UO_0000034,unknown,normal,shoulder,multiplexed,embryo stage,HCA_BN_F12922487_and_HCA_BN_F12918725,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922487_and_HCA_BN_F12918725_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12922487_and_HCA_BN_F12918725_GEX,sequencing assay,ERX12965294,HCA_BN_F12922487_S1_L001_R1_001.fastq.gz,HCA_BN_F12922487_S1_L001_R1_001.fastq.gz,ERR13594414,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594414/HCA_BN_F12922487_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922487_and_HCA_BN_F12918725_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922487_and_HCA_BN_F12918725_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922487_and_HCA_BN_F12918725_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922487_and_HCA_BN_F12918725_meta.tar.gz,7.3/8.6,week,EFO,UO_0000034,shoulder
HCA_BN_F12922487_and_HCA_BN_F12918725_GEX,ERS20915912,SAMEA115955998,Homo sapiens,7.3/8.6,week,EFO,UO_0000034,unknown,normal,shoulder,multiplexed,embryo stage,HCA_BN_F12922487_and_HCA_BN_F12918725,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922487_and_HCA_BN_F12918725_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0,91,0,read1,16,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0,index1,8,10x technology,none,16,read1,12,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12922487_and_HCA_BN_F12918725_GEX,sequencing assay,ERX12965294,HCA_BN_F12922487_S1_L001_R2_001.fastq.gz,HCA_BN_F12922487_S1_L001_R2_001.fastq.gz,ERR13594414,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR135/ERR13594414/HCA_BN_F12922487_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922487_and_HCA_BN_F12918725_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922487_and_HCA_BN_F12918725_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922487_and_HCA_BN_F12918725_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922487_and_HCA_BN_F12918725_meta.tar.gz,7.3/8.6,week,EFO,UO_0000034,shoulder
